1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
36|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|31|||'14_000036'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1966|'панельные'|5|0|4|80|3530.6|3530.6|3530.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
37|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|32|'А'||'14_000037'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1968|'кирпичные'|5|0|3|60|2592.3|2592.3|2592.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
38|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|32|'Б'||'14_000038'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1967|'кирпичные'|5|0|5|80|4711.4|4711.4|3532.7|1178.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
39|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|32|'В'||'14_000039'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1969|'кирпичные'|5|0|3|60|2587.9|2587.9|2587.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
40|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|33|||'14_000040'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1968|'панельные'|5|0|4|80|3577.2|3577.2|3577.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
41|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|36|'А'||'14_000041'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1967|'кирпичные'|5|0|5|60|2554.3|2554.3|2554.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
42|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|36|'Б'||'14_000042'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1966|'кирпичные'|5|0|5|80|4977.7|4977.7|3490.8|1486.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
43|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|36|'В'||'14_000043'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1966|'кирпичные'|5|0|3|60|2521.3|2521.3|2521.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
44|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|40|||'14_000044'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1961|'кирпичные'|4|0|2|32|1275.5|1275.5|1275.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
45|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|42|||'14_000045'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1959|'кирпичные'|3|0|3|18|1162.3|1162.3|1162.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
46|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|43|||'14_000046'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1960|'кирпичные'|3|0|2|24|939.8|939.8|939.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
47|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Александровская улица'|45|||'14_000047'|'орг-ия с гос. участием'||'хрущевка'|'другое'|1969|'панельные'|5|0|4|80|3546.1|3546.1|3546.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
48|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Блан-Менильская улица'|1|||'14_000048'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1965|'кирпичные'|4|0|6|96|4301|4301|4301||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
49|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Блан-Менильская улица'|3|||'14_000049'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1965|'кирпичные'|5|0|5|99|4150|4150|4150||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
50|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Блан-Менильская улица'|7|||'14_000050'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1969|'кирпичные'|5|0|4|80|3485|3485|3485||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
51|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Блан-Менильская улица'|9|||'14_000051'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1967|'кирпичные'|9|0|1|45|2103.4|2103.4|1997|106.4|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|0|0|1|0
52|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Блан-Менильская улица'|11|||'14_000052'|'орг-ия с гос. участием'||'хрущевка'|'1-528КП-82'|1969|'кирпичные'|5|0|5|100|4392|4392|4392||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
57|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|59|||'14_000057'|'ЧУО'||'другое'|'другое'|1993|'кирпичные'|'1/6,2/7,3/7,4/6'|0|4|87|6431|6431|4681.2|1749.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|0|1|2|2|0
53|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|17|'А'||'14_000053'|'орг-ия с гос. участием'||'монолит'|'другое'|1961|'кирпичные'|2|0|2|16|639|639|639||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|0|0|0|0
54|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|17|'Б'||'14_000054'|'орг-ия с гос. участием'||'монолит'|'другое'|1961|'кирпичные'|2|0|2|16|639|639|639||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|0|0|0|0
55|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|57|||'14_000055'|'орг-ия с гос. участием'||'панельный'|'индивидуальный'|1994|'панельные'|'1/4,2/4,3/6,4/6,5/6,6/6,7/6,8/6,9/6,10/6,11/6,12/4,13/4'|0|13|274|16091.9|16091.9|16055||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|0|2|1|6|0
56|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|57|1||'14_000056'|'орг-ия с гос. участием'||'панельный'|'индивидуальный'|1995|'панельные'|'1/4,2/4,3/6,4/6,5/6'|0|5|100|5614|5614|5614||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|0|2|1|3|0
58|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бобыльская дорога'|61|||'14_000058'|'орг-ия с гос. участием'||'панельный'|'индивидуальный'|1999|'панельные'|'1/6,2/6,3/6,4/4,5/4,6/6,7/6,8/6,9/4,10/4,11/4'|0|11|209|11834.5|11834.5|11799||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|6|0|2|1|5|0
59|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Богумиловская улица'|13|||'14_000059'|'орг-ия с гос. участием'||'монолит'|'другое'|1981|'кирпичные'|5|0|4|60|2794.4|2794.4|2794.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
